StockNumber,Make,Model,Badge,RegoNum,VIN,Price,Year,Odometer,Body,Color,EngineSize,GearType,FuelType,StandardFeatures,OptionalFeatures,AdvDescription,YardCode,Series,NVIC,SpecialPrice,IsDemo,IsSpecial,IsPrestiged,StockType,IsUsed,RegoExpiry,VideoLink,Drive,DoorNum,Cylinders,RedbookCode,IsMiles,ShortDescription,InteriorColour,RegoState,BuildDate,ComplianceDate,GCM,GVM,Tare,SleepingCapacity,Toilet,Shower,AirConditioning,Fridge,Stereo,IsDAP,StockStatus,EngineNumber,GearCount,EnginePower,PowerkW,Powerhp,EngineMake,GPS,SerialNumber,WheelSize,TowBallWeight,Warranty,Wheels,AxleConfiguration,Seats
101172,Lexus,LS,LS460 VERSION S I PACKAGE,,6ZZ70USF405020504,,2007,104846,Sedan,Black,4600,Auto,Petrol,"Power Window,Power Steering,Air Condition,Reverse Camera,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,USF40,,,False,False,False,A,True,,,2WD,4,8,,False,USF40-5020504,Black,VIC,01/07,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101173,Honda,Fit,L HONDA SENSING,,6ZZJ000GP51324585,,2018,87996,Van,Blue,1500,Auto,Hybrid,"Power Window,Power Steering,Alloy Wheels,Air Condition,Cruise Control,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GP5,,,False,False,False,A,True,,,2WD,5,4,,False,GP5-1324585,Gray,QLD,07/18,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101174,Toyota,Crown,G PACKAGE,,6ZZCGWS2040026490,,2012,80983,Sedan,Silver,3500,Auto,Hybrid,"Power Window,Power Steering,ABS Brakes,Air Condition,Power Mirror,Push Start,Cruise Control,Fog Light",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,GWS204,,,False,False,False,A,True,,,2WD,4,6,,False,GWS204-0026490,Black,VIC,07/12,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101175,Toyota,Prius,WELCAB FUKUSHI,,6ZZ90ZVW305067890,,2009,69117,Hatchback,Silver,1800,Auto,Hybrid,"Power Window,Power Steering,Air Condition,Power Mirror,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,ZVW30,,,False,False,False,A,True,,,2WD,5,4,,False,ZVW30-5067890,Gray,VIC,09/09,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101176,Nissan,Serena,HIGHWAY STAR V-SELECT,,6ZZH00GFC27078860,,2017,93870,Van,Wine,2000,Auto,Hybrid,"Power Window,Power Steering,Air Condition,Alloy Wheels,Push Start,Reverse Camera,Power Slide Doors",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,GFC27,,,False,False,False,A,True,,,2WD,5,4,,False,GFC27-078860,Gray,VIC,12/17,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,8
101177,Toyota,Vellfire,2.4Z,,6ZZD0ANH208290269,,2013,110996,Van,Pearl White,2400,Auto,Petrol,"Power Window,Power Steering,Push Start,Air Condition,Power Slide Doors,Reverse Camera",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,ANH20,,,False,False,False,A,True,,,2WD,5,4,,False,ANH20-8290269,Gray,VIC,07/13,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,7
101178,Toyota,Crown,ROYAL SALOON,,6ZZ8GRS2020011741,,2008,52711,Sedan,Silver,3000,Auto,Petrol,"Power Window,Power Steering,Air Condition,Cruise Control,Push Start,Power Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />38 Wallace Avenue, Point Cook, Victoria 3030<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,GRS202,,,False,False,False,A,True,,,4WD,4,6,,False,GRS202-0011741,Gray,VIC,07/08,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101179,Nissan,Serena,HIGHWAY STAR V-SELECTION,,6ZZH00GFC27068424,,2017,100994,Van,Black,2000,Auto,Hybrid,"Power Window,Air COndition,Power Steering,ABS Brakes,Air Condition,Alloy Wheel,Push Start,Power Slide Doors",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,GFC27,,,False,False,False,A,True,,,2WD,5,4,,False,GFC27-068424,Black,VIC,08/17,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,8
101180,Toyota,Mark X,350S,,6ZZAGRX1336001438,,2010,89955,Sedan,Black,3500,Auto,Petrol,"Power Window,Power Steering,Alloy Wheels,Air Condition,ABS Brakes,Fog Lights,Push Start,Power Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GRX133,,,False,False,False,A,True,,,2WD,4,6,,False,GRX133-6001438,Gray,QLD,05/10,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101181,Lexus,LS,LS460 VERSION S I PACKAGE,,6ZZ60USF405013278,,2006,95098,Sedan,Pearl White,4600,Auto,Petrol,"Power Window,Power Steering,Sunroof,ABS Brakes,Power Mirror,Push Start,Fog Lights",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,USF40,,,False,False,False,A,True,,,2WD,4,8,,False,USF40-5013278,Beige,VIC,11/06,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101182,Lexus,LS,LS460 Version S,,6ZZ60USF405015259,,2006,95048,Sedan,Black,4600,Auto,Petrol,"Power window,Power Steering,Aloy Wheels,ABS Brakes,Fog Lights,{ush start,Reverse Camera",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,USF40,,,False,False,False,A,True,,,2WD,4,8,,False,USF40-5015259,Beige,VIC,11/06,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101183,Lexus,LS,LS460 I PACKAGE,,6ZZAGRX1336001438,,2007,24750,Sedan,Red,4600,Auto,Petrol,"Power Window,Power Steering,Alloy Wheels,Air Condition,ABS Brakes,Fog Lights,Reverse Camera,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,USF40,,,False,False,False,A,True,,,2WD,4,8,,False,USF40-5037302,Beige,VIC,04/07,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101184,Toyota,Crown,Hybrid L Package,,,,2010,112692,Sedan,Silver,3500,Auto,Hybrid,"Power Window,Power Steering,Air Condition,ABS Brakes,Power Mirror,Fog Lights,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,URS206,,,False,False,False,A,True,,,2WD,4,6,,False,GWS204-0016093,Beige,VIC,02/10,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101185,Toyota,Vitz,Welcab,,6ZZCNSP1302080880,,2012,143658,Hatchback,Black,1300,Auto,Petrol,"Power Window,Power Steering,Air Condition,ABS Brakes,Power Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,NSP130,,,False,False,False,A,True,,,4WD,4,3,,False,NSP130-2080880,Gray,VIC,05/12,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101186,Nissan,LEAF,E+X,,6ZZK0000ZE1060927,,2019,67869,Hatchback,Red,,Auto,Electric,"Power Window,Power Steering,Alloy Wheel,Air Condition,ABS Brakes,Power Mirror,Reverse Camera,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,ZE1,,,False,False,False,A,True,,,2WD,5,,,False,ZE1-060927,Black,VIC,08/19,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101187,Toyota,Vitz,Passenger seat Lift-Up Vehicle,,,,2012,69799,Hatchback,Pearl White,1300,Auto,Petrol,"Power Window,Power Steering,Air Condition,Push Start,Winker Mirror",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,NSP130,,,False,False,False,A,True,,,2WD,5,4,,False,NSP130-2062919,Gray,VIC,02/12,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101188,Toyota,Aqua,S,,6ZZF0NHP106444806,,2015,105232,Hatchback,Pearl White,1500,Auto,Hybrid,"Power Window,Power Steering,Air Condition,ABS Brakes,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br /> This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br /> Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br /> Call Us: +61 3 7044 8094 or +61 3 4329 0786<br /> Email: sales@njmotors.com.au<br /> Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,NHP10,,,False,False,False,A,True,,,2WD,5,4,,False,NHP10-6444806,Black,VIC,08/15,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101189,Lexus,LS,LS460 Version S,,6ZZ70USF405032233,,2007,75976,Sedan,Silver,4600,Auto,Hybrid,"Power Window,power Steering,Air Condition,ABS Brakes,Alloy Wheels,Leather Seats,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,USF40,,,False,False,False,A,True,,,2WD,4,8,,False,USF40-5032233,Beige,VIC,03/07,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101190,Toyota,Crown,STANDARD PACKAGE PAGE,,6ZZ9GWS2040012213,,2009,91973,Sedan,Silver,3500,Auto,Hybrid,"Power Window,Power Steering,Air COndition,Power Mirror,Reverse Camera,Cruise Control,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,GWS204,,,False,False,False,A,True,,,2WD,4,6,,False,GWS204-0012213,Gray,VIC,08/09,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101191,Toyota,Vitz,Passenger seat Lift-Up Vehicle,,,,2013,53403,Hatchback,Pearl White,1300,Auto,Petrol,"Power Window,Power Steering,Air Condition,ABS Brakes,Push Start",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,NSP130,,,False,False,False,A,True,,,2WD,5,4,,False,NSP130-2121255,Gray,QLD,04/13,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101192,Toyota,Aqua,B,,6ZZNMXPK102004543,,2022,96765,Hatchback,Silver,1500,Auto,Hybrid,"Power Window,Power Steering,Air Condition,ABS Brakes,Power Mirror,Push Start,Reverse Camera",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,MXPK10,,,False,False,False,A,True,,,2WD,5,4,,False,MXPK10-2004543,Gray,QLD,05/22,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101193,Lexus,LS,LS460 VERSION U I PACKAGE,,,,2006,37600,Sedan,Blue,4600,Auto,Petrol,"Power Window,Power Steering,Alloy Wheels,Air Consition,ABS Brakes,Power Mirror,Reverse Camera,Push Start,Cruise Control",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",2,USF40,,,False,False,False,A,True,,,2WD,4,8,,False,USF40-5010282,Beige,VIC,11/06,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101194,Toyota,Mark X,350S,,6ZZBGRX1336002501,,2011,52721,Sedan,Silver,3500,Auto,Petrol,"Power Window,power Steering,Push Start,Air Condition,Reverse Camera",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",4,GRX133,,,False,False,False,A,True,,,2WD,4,6,,False,GRX133-6002501,Gray,QLD,09/11,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101195,Nissan,Elgrand,250 Highway Star Urban Chrome,,6ZZD000TE52055079,,2013,75110,Van,Purple,2500,Auto,Petrol,"Power Winndow,Power Steering,Air Condition,Reverse Camera,Push Start,Alloy Wheel,Power Slide doors",,"Welcome to NJ Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br />📍 Visit Us:<br />205 Ballarat Road, Maidstone, Victoria 3012<br />247 Boundary Road, Mordialloc VIC 3195<br />33 Randall St, Slacks Creek, QLD 4127<br /><br />📞 Call Us: +61 3 7044 8094 or +61 3 4329 0786<br />📧 Email: sales@njmotors.com.au<br />🌐 Browse Our Stock: www.njmotors.com.au<br /> <br />LMCT: 12702",1,TE52,,,False,False,False,A,True,,,2WD,5,4,,False,TE52-055079,Black,VIC,07/13,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,7
